ts_code,name,market,publisher,category,base_date,base_point,list_date
850514.SI,铅锌(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850515.SI,黄金(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850516.SI,小金属(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850521.SI,金属新材料Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850522.SI,磁性材料(申万),SW,申万研究,三级行业指数,20080602,1000.0,
850523.SI,非金属新材料(申万),SW,申万研究,三级行业指数,19991230,,20140221
850531.SI,黄金Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
850541.SI,稀土(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
850542.SI,钨(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
850543.SI,锂(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
850544.SI,其他稀有小金属(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
850551.SI,铝(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
850552.SI,铜(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
850553.SI,铅锌(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
850611.SI,玻璃制造Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850612.SI,水泥制造Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850613.SI,陶瓷制造(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850614.SI,其他建材Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850615.SI,耐火材料(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850616.SI,管材(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850621.SI,建筑施工(申万),SW,申万研究,其他,19991230,1000.0,
850622.SI,装饰园林(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850623.SI,房屋建设Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850624.SI,基础建设(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850625.SI,专业工程(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850711.SI,机床工具(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850712.SI,机械基础件(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850713.SI,磨具磨料(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850714.SI,内燃机(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850715.SI,制冷空调设备(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850716.SI,其它通用机械(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850721.SI,纺织服装设备(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850722.SI,工程机械(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850723.SI,农用机械(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850724.SI,重型机械(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850725.SI,冶金矿采化工设备(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850726.SI,印刷包装机械(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850727.SI,其它专用机械(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850728.SI,楼宇设备(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850729.SI,环保设备(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850731.SI,仪器仪表Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850741.SI,电机Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850742.SI,电气自控设备(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850743.SI,电源设备(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850744.SI,输变电设备(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850745.SI,其他电力设备(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850751.SI,金属制品Ⅲ(申万),SW,申万研究,三级行业指数,20080602,1000.0,
850811.SI,集成电路(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850812.SI,分立器件(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850813.SI,半导体材料(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850821.SI,元件Ⅲ(申万),SW,申万研究,其他,19991230,1000.0,
850822.SI,印制电路板(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850823.SI,被动元件(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850831.SI,显示器件Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850832.SI,LED(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850833.SI,光学元件(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850841.SI,其他电子Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850851.SI,电子系统组装(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850852.SI,电子零部件制造(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850911.SI,乘用车(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850912.SI,商用载货车(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850913.SI,商用载客车(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850914.SI,专用汽车(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850921.SI,汽车零部件Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850931.SI,摩托车(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850932.SI,农机设备(申万),SW,申万研究,其他,19991230,1000.0,
850933.SI,其他交运设备(申万),SW,申万研究,其他,19991230,1000.0,
850934.SI,航空航天设备(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850935.SI,船舶制造(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850936.SI,铁路设备(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850937.SI,其他交运设备Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850941.SI,汽车服务Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
850942.SI,其他交运设备服务(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851011.SI,交换设备(申万),SW,申万研究,其他,19991230,1000.0,
851012.SI,终端设备(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851013.SI,通信传输设备(申万),SW,申万研究,三级行业指数,19991230,1000.0,20031016
851014.SI,通信配套服务(申万),SW,申万研究,三级行业指数,20080605,1000.0,
851021.SI,计算机设备Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851111.SI,冰箱(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851112.SI,空调(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851113.SI,洗衣机(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851114.SI,小家电(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851115.SI,家电零部件(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851121.SI,彩电(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851122.SI,其它视听器材(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851211.SI,肉制品(申万),SW,申万研究,其他,19991230,1000.0,
851212.SI,制糖(申万),SW,申万研究,其他,19991230,1000.0,
851213.SI,食品综合(申万),SW,申万研究,其他,19991230,1000.0,
851221.SI,调味发酵品(申万),SW,申万研究,其他,19991230,1000.0,
851222.SI,乳品(申万),SW,申万研究,其他,19991230,1000.0,
851231.SI,白酒(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851232.SI,啤酒(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851233.SI,其他酒类(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851234.SI,软饮料(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851235.SI,葡萄酒(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851236.SI,黄酒(申万),SW,申万研究,三级行业指数,19991230,,20140221
851241.SI,肉制品(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851242.SI,调味发酵品(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851243.SI,乳品(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851244.SI,食品综合(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851311.SI,毛纺(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851312.SI,棉纺(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851313.SI,丝绸(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851314.SI,印染(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851315.SI,辅料(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851316.SI,其他纺织(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851321.SI,服装Ⅲ(申万),SW,申万研究,其他,19991230,1000.0,
851322.SI,男装(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851323.SI,女装(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851324.SI,休闲服装(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851325.SI,鞋帽(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851326.SI,家纺(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851327.SI,其他服装(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851411.SI,造纸Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851421.SI,包装印刷Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851431.SI,其他轻工制造Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851432.SI,家具(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851433.SI,其他家用轻工(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851434.SI,珠宝首饰(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851435.SI,文娱用品(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851441.SI,其他轻工制造Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851511.SI,化学原料药(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851512.SI,化学制剂(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851513.SI,化学药(申万),SW,申万研究,其他,19991230,1000.0,
851521.SI,中药Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851531.SI,生物制品Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851541.SI,医药商业Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851551.SI,医疗器械Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851561.SI,医疗服务Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851611.SI,火电(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851612.SI,水电(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851613.SI,燃机发电(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851614.SI,热电(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851615.SI,新能源发电(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
851621.SI,水务Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851631.SI,燃气Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851641.SI,环保工程及服务Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851711.SI,港口Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851721.SI,公交Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851731.SI,高速公路Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851741.SI,航空运输Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851751.SI,机场Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851761.SI,航运Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851771.SI,铁路运输Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851781.SI,物流Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851811.SI,房地产开发Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851821.SI,园区开发Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851911.SI,银行Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851921.SI,多元金融Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851931.SI,证券Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
851941.SI,保险Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
852011.SI,百货零售(申万),SW,申万研究,三级行业指数,19991230,1000.0,
852012.SI,专业连锁(申万),SW,申万研究,三级行业指数,19991230,1000.0,
852013.SI,商业物业经营(申万),SW,申万研究,三级行业指数,19991230,1000.0,
852021.SI,贸易Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
852031.SI,百货(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
852032.SI,超市(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
852033.SI,多业态零售(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
852041.SI,专业连锁(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
852051.SI,一般物业经营(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
852052.SI,专业市场(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
852111.SI,人工景点(申万),SW,申万研究,三级行业指数,19991230,1000.0,
852112.SI,自然景点(申万),SW,申万研究,三级行业指数,19991230,1000.0,
852121.SI,酒店Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
852131.SI,旅游综合Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
852141.SI,餐饮Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
852151.SI,其他休闲服务Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
852211.SI,通信运营Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
852221.SI,互联网信息服务(申万),SW,申万研究,三级行业指数,19991230,1000.0,
852222.SI,移动互联网服务(申万),SW,申万研究,三级行业指数,19991230,1000.0,
852223.SI,其他互联网服务(申万),SW,申万研究,三级行业指数,19991230,1000.0,
852224.SI,有线电视网络(申万),SW,申万研究,三级行业指数,19991230,1000.0,
852225.SI,软件开发(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
852226.SI,IT服务(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
852231.SI,计算机应用Ⅲ(申万),SW,申万研究,其他,19991230,1000.0,
852232.SI,软件开发及服务(申万),SW,申万研究,三级行业指数,20080602,1000.0,
852233.SI,系统集成(申万),SW,申万研究,三级行业指数,20080605,1000.0,
852241.SI,平面媒体(申万),SW,申万研究,三级行业指数,19991230,1000.0,
852242.SI,影视动漫(申万),SW,申万研究,三级行业指数,19991230,1000.0,
852243.SI,营销服务(申万),SW,申万研究,三级行业指数,19991230,1000.0,
852244.SI,其他文化传媒(申万),SW,申万研究,三级行业指数,19991230,1000.0,
852311.SI,综合Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,
857221.SI,装修装饰Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
857231.SI,城轨建设(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
857232.SI,路桥施工(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
857233.SI,水利工程(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
857234.SI,铁路建设(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
857235.SI,其他基础建设(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
857241.SI,钢结构(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
857242.SI,化学工程(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
857243.SI,国际工程承包(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
857244.SI,其他专业工程(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
857251.SI,园林工程Ⅲ(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
857321.SI,电网自动化(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
857322.SI,工控自动化(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
857323.SI,计量仪表(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
857331.SI,综合电力设备商(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
857332.SI,风电设备(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
857333.SI,光伏设备(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
857334.SI,火电设备(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
857335.SI,储能设备(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
857336.SI,其它电源设备(申万),SW,申万研究,三级行业指数,19991230,1000.0,20140221
